StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,block_1_prolific_ID,block_2_check#1_1,block_2_check#2_1,block_2_check#3_1,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,block_2_sf_dn,block_2_nh_dn,block_2_fh_dn,block_2_ph_dn,block_2_att_check,block_2_att_check_5_TEXT,block_2_how_far_1,Q229#1_1,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,block_2_sf_db,block_2_nh_db,block_2_fh_db,block_2_ph_db,Q237,Q237_5_TEXT,Q238_1,Q218#1_1,Q218#2_1,Q218#3_1,Q220_First Click,Q220_Last Click,Q220_Page Submit,Q220_Click Count,block_2_sf_cn,block_2_nh_cn,block_2_fh_cn,block_2_ph_cn,Q226,Q226_5_TEXT,Q227_1,Q207#1_1,Q207#2_1,Q209_First Click,Q209_Last Click,Q209_Page Submit,Q209_Click Count,block_2_sf_cb,block_2_nh_cb,block_2_fh_cb,block_2_ph_cb,Q215,Q215_5_TEXT,Q216_1,block_3_ease_of_proc,block_3_lang_underst,block_3_life_change,block_3_which_change,block_4_age,block_4_gender,block_4_cons_lib,block_4_english_lang,block_5_hurry,block_5_no_reading,block_5_distracted,block_5_study_about,block_5_seen_this,block_5_influence,block_5_feedback
2022-07-06 04:09:22,2022-07-06 04:15:46,IP Address,194.207.164.243,100,384,True,2022-07-06 04:15:46,R_2QfdWRDk6Jn949H,,,,,53.7426,-0.3295,anonymous,EN,60b0f5d8bdb8da8fbf50aa88,,,,,,,,,,,,,,,2023,20.621,54.913,60.026,3,I would read a science fiction book with apprehension. This is not my genre. I would try a new thing. ,This would be extremely stressful and unnecessary. Unless I have come into money and am moving somewhere very fancy! That would be nice. ,This is in my plans. The Greek Islands hopefully. Maybe somewhere I haven't been before. With my mum.,I definitely wouldn't want this. It causes me stress and anxiety. I cannot magine any circumstances under which this would happen. ,Next year,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly difficult,Understood completely,No,,43,Female,Slightly liberal,Yes,Never,Never,Not at all,Imagination? ,No,No,No
2022-07-06 04:06:14,2022-07-06 04:15:49,IP Address,84.68.145.248,100,575,True,2022-07-06 04:15:49,R_3O7FpaGf7UfOKhs,,,,,51.5095,-0.0955,anonymous,EN,5e502cf2810ea3080a6cc46f,,,,,,,,,,,,,,,2023,0,0,60.125,0,"Im going to start reading a science fiction book to develop my imagination!  Im hoping that it will be a book that I wont want to put down and allow me to escape from reality for a bit!  I dont usually read much, so am hoping this will develop a new interest!","Im very unlikely to move into a new home next year.  Our home right now needs so much doing to it.  Im hopeful that we will be well on our way making our home better and nearer to the end goal having a home that we will be able to sell.  We will keep an eye on the property market and home coming up for sale in the area we like, but cant see us moving until a few years time.",We are looking forward to booking a few holidays next year as a family.  We are hoping to go away with the children's grandparents and cousins but would like to book to go away with just our family.  I will keep an eye on prices of holidays at home and abroad!,"There is no way we will have a party at our home.  Our home is in a state, so dont want anyone here.  We dont enjoy parties, so why would we have one in our home?  WE are happy to go out for a meal, but partying is not for us!",Next year,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither easy nor difficult,4,No,,45,Female,Slightly conservative,Yes,2,Never,3,no idea,no,no,no
2022-07-06 04:09:21,2022-07-06 04:16:03,IP Address,109.151.162.104,100,402,True,2022-07-06 04:16:04,R_RepZc3TsEntFmmJ,,,,,53.2765,-4.31,anonymous,EN,615a0d15f3cdd42756a26c9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July,2022,0,0,60.114,0,"This is not likely to happen. I don't like fiction! Although, I have some interesting popular science books I want to read. This has now made me think I might read those next week. ","I will not do this next week. Although, my brother is selling his house. This made me think of my family. I also need to deliver a letter to the previous ownser of my house, who despite moving out 6 years ago still has post here. I will make sure I take this around before next week and let him know.","This makes me sad. I miss my family and will not see them next week. My parents are currently on holiday though, I hope they have a nice time.",No thank you. This makes me feel scared. I do not like people coming to my house and this has triggered both bad memories and sadness for a time when I felt more able to do this - but used to crash in fear after.,Next week,,1,Extremely easy,Understood completely,No,,37,Non-binary / third gender,Liberal,Yes,Never,Never,Not at all,Imagination?,No! this was very new!,"Not really, although I got more anxious as the events did make me feel uncomfortable or sad.","I am autistic, I live alone - maybe relevant?"
2022-07-06 04:04:48,2022-07-06 04:16:04,IP Address,92.239.253.229,100,676,True,2022-07-06 04:16:04,R_PM4TAYXSnUtv57z,,,,,53.5442,-1.4305,anonymous,EN,5a031341728b1b0001ad8bee,,,,,,,,,,,,,,,,,,,,,,,,,,,July,14,2022,0,0,60.126,0,"i would be opening the book whilst sat in the garden and reading in the sunshine, this is theraputic and good for learning",I would not be moving into a new home next week but I am taking my son to look round a high school ready for next year.,"i would spend a holiday with my children by planning lots of fun and interesting events and fun activities such as bowling, cinema trips, visit the arcade and out for lunch",i am not having a party at home as these are rather stressful and i am rather busy planning high school visits for my son,Thursday next week,,18,,,,,,,,,,,,,,Slightly difficult,Understood completely,No,,30,Female,"Moderate, middle of the road",Yes,Never,Never,5,im not sure,no,no,no
2022-07-06 04:09:25,2022-07-06 04:16:07,IP Address,217.155.97.153,100,402,True,2022-07-06 04:16:08,R_3QViDJ4HhmNxCNR,,,,,51.4537,-0.232,anonymous,EN,6048a3eff8e2cdda59e5c9e7,,,,,,,,,,,,,,,2023,0,0,60.013,0,"i would like to read and relax after finishing my studies, and the thought of escaping into a completely different world would be nice","This would be a suprising turn of events, but like a dream as i would have freedom to decorate my home to my liking","this would be a great relief and very relaxing after a long year of study coming up, we could really unwind by the sea.",it would be lovely to see old friends again and catch up on the happenings of everyones lives for some films and boardgames,Next year,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly easy,4,Yes,finishing my studies and going into the workforce,22,Female,Very liberal,Yes,Never,Never,2,to see how we think of the future in relation to life events,no,no,no
2022-07-06 04:05:14,2022-07-06 04:16:11,IP Address,84.9.220.254,100,657,True,2022-07-06 04:16:12,R_vohtsFXn4ELvjMt,,,,,51.6263,-0.0981,anonymous,EN,62b0576692285098026bde17,June,30,2023,0,0,60.014,0,I will read a science fiction book about a futuristic world where humans have evolved to cope with a new climate caused by climate change and global warming. I'll be curled up on the sofa in the evening reading with a pet. ,"It will be chaos. Moving all my stuff in, deciding where to put furniture, which way to have the bed facing, the chairs and so on. I'll go shopping for furniture in one of those charity stores and place my plants in the best locations for their needs. I'll be able to decorate it however I want, with my stuff.","It will be somewhere European I think, maybe northern, Iceland, Norway, Finland. I'll be excited to check out the geysers, forests, and the wildlife. Maybe we'll get to see the northern lights! We'll have hot chocolate in the evening with marshmallows and biscuits, go to a spa, try a mud bath or something.","It'll be lowkey, only my closest friends. We'll order takeaway, pizza or something and chat, play board games, watch a film, talk about our lives, plans, over cocktails or wine or whatever, anything we fancy. It'll be a quiet party, nothing too big. ",June 30th next year,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly easy,6,Yes,A higher wage and my own place,22,Non-binary / third gender,Liberal,Yes,Never,Never,Not at all,Perceptions of the future,No,No,"I imagined my ideal 30th June next year, it wasn't necessarily realistic"
2022-07-06 04:08:05,2022-07-06 04:16:14,IP Address,82.45.21.179,100,488,True,2022-07-06 04:16:14,R_1Lj31IplwCMXaV7,,,,,52.4173,-2.006,anonymous,EN,5d536001707297001a5efbae,June,30,2023,0,0,60.008,0,I imagine I'll be reading a science fiction book on my kindle. It will likely be set in the future and things that happen in it will have direct comparisons with how life is now and what is happening today.,"Moving is stressful and so moving on June 30th, in summer, would make it slightly less so since we would hopefully not be moving on a rainy day. On the other hand, time that could be spent enjoying the summer would be spent on moving.",We have young children and so we'd likely have a domestic holiday rather than going abroad. Probably in a caravan by the coast and we'd be able to go to the beach.,"We're having an extension built on our house soon and so we'll be able to have a grand party in the house and also in the garden, inviting the whole family.",June 30th next year,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither easy nor difficult,6,No,,34,Male,Slightly conservative,Yes,Never,2,2,About how well people are able to think about future events.,No.,No.,No.
2022-07-06 04:07:25,2022-07-06 04:16:14,IP Address,109.145.39.76,100,529,True,2022-07-06 04:16:15,R_2CxEkYRbCFnP8hV,,,,,50.3881,-4.1324,anonymous,EN,5a3ee0d22f91ec0001dca78d,,,,,,,,,,,,,,,,,,,,,,,,,,,July,14,2022,0,0,60.113,0,"For our next book club meeting next week, we shall be reading the Hitch Hikers Guide to the Galaxy and following this up with a discussion on the main characters over a cup of tea and a biscuit. ","I am excited about moving in to our new house. I have to remember to have the kettle, coffee and biscuits to hand as they will be the first thing we unpack when we get there!",I am so looking forward to going to the beach next week. Lets hope the sun shines and the sea is warm.  I will bring a bucket and spade for the children to play with plus plenty of drink and a picnic. ,"We would like to invite you to a party at our house next week to celebrate the end of the academic year and the beginning of the summer holidays.  We intend of having a BBQ as long as the sun shines so if you are a vegetarian, please let us know as soon as possible. ",Thursday next week,,13,,,,,,,,,,,,,,Moderately easy,6,No,,48,Female,Slightly conservative,Yes,2,2,2,"imagination, planning, foresight",no,no,
2022-07-06 04:08:19,2022-07-06 04:16:18,IP Address,193.117.222.178,100,478,True,2022-07-06 04:16:18,R_2tDRxYGX4vfKfHT,,,,,51.4889,-0.2318,anonymous,EN,60fb01feeeed2dfdb9e4a0a9,,,,,,,,,,,,,,,1942,0,0,60.203,0,i will read a book about science fiction before i go sleep at night during training. i iwll try and keep my mind off the war by reading it.,i will not be moving into a new house just yet because world war 2 has just started and i will be deployed to go war. i will delay moving until i get back.,i will not be going on holiday because i have to fight in the war. i will not be able to travel until the war ends and im back with my family.,i will not be able to go host a party in my house because there is nothing to celebrate. i will not be able to see anyone because everyone is worried about the war.,Other (please specify),1942,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly easy,4,No,,31,Male,"Moderate, middle of the road",No,2,2,5,time ,,,
2022-07-06 04:02:59,2022-07-06 04:16:20,IP Address,109.146.137.155,100,800,True,2022-07-06 04:16:20,R_yrK9tOtVelbIF4R,,,,,55.77,-4.0535,anonymous,EN,5d4917a1fda8e3001ba56d8d,,,,,,,,,,,,,,,2023,0,0,60.023,0,I have just finished the most amazing book.  It was a sci-fi described in the future but it was scarily accurate in the way the world is going! Flying cars and robots working in the supermarkets.  Where will be in the next 50 years? ,The new house is looking fab! So much more storage space and the bigger kitchen makes life so much easier! I have an island! woo. Life goals right there!,We are heading to the south of france next week with all the family. found an amazing villa that we can all relax in and enjoy lovely food and wine.,"Now that we are in the new house, we are definetley having a house party to celebrate.  Going to hire caterers and a bar staff so we can fully enjoy it! Maybe even a pizza truck! how fun!",June 30th next year,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely easy,5,Yes,home renovations and increased volume of work,37,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,imaging life in a years time ,no,no,no
2022-07-06 04:07:15,2022-07-06 04:16:24,IP Address,86.128.107.0,100,549,True,2022-07-06 04:16:25,R_3qxJLXXqh2j22YR,,,,,52.0625,-1.3429,anonymous,EN,5ece57e3d7255005030b6437,June,30,2023,3.329,57.145,60.126,2,I have just read a dystopian science fiction book but it doesn't feel so dystopian any more with the way the world has been changing. It feels like this could be real life. ,The housing market is so expensive and buying the next property on the ladder feels almost impossible. We have had to make sacrifices to be able to afford this house. ,We’re very excited to be able to travel across Europe freely (almost) now that COVID seems to have calmed down. We are excited to travel and see countries we have never explored before. ,"We all had a great day celebrating at home with everyone surrounding us. It was great to play the game we did at New Years, I’d totally recommend buying it if you haven’t already. ",June 30th next year,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither easy nor difficult,6,Yes,Moving in with my partner and starting a new job. ,31,Female,Liberal,Yes,Never,Never,Not at all,Writing an email to family on June 30th 2023. ,No,No,No
