StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q178,Q4#1_1,Q4#2_1,Q4#3_1,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,list_cn,reading_cn,army_cn,clothes_cn,apple_cn,tree_cn,carpeting_cn,house_cn,room_cn,rent_cn,houseplants_cn,door_cn,voting_cn,tree_cn,personality_cn,toothbrusing_cn,test_cn,greeting_cn,temptation_cn,eating_cn,garden_cn,car_cn,cavity_cn,child_cn,doorbell_cn,attention check,attention check_5_TEXT,Q61_1,Q167#1_1,Q167#2_1,Q167#3_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,list_dn,reading_dn,army_dn,clothes_dn,apple_dn,tree_dn,carpeting_dn,house_dn,room_dn,rent_dn,houseplants_dn,door_dn,voting_dn,tree_dn,personality_dn,toothbrushing_dn,test_dn,greeting_dn,temptation_dn,eathing_dn,garden_dn,car_dn,cavity_dn,child_dn,doorbell_dn,Q101,Q101_5_TEXT,Q102_1,Q117#1_1,Q117#2_1,Q119_First Click,Q119_Last Click,Q119_Page Submit,Q119_Click Count,list_cb,reading_cb,army_cb,clothes_cb,apple_cb,tree_cb,carpeting_cb,house_cb,room_cb,rent_cb,houseplants_cb,door_cb,voting_cb,tree_cb,presonality_cb,toothbrushing_cb,test_cb,greeting_cb,temptation_cb,eating_cb,garden_cb,travelling_cb,cavity_cb,child_cb,doorbell_cb,Q147,Q147_5_TEXT,Q148_1,Q165#1_1,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,list_db,reading_db,army_db,clothes_db,apple_db,tree_db,carpeting_db,house_db,room_db,rent_db,houseplants_db,door_db,voting_db,tree_db,personality_db,toothbrushing_db,test_db,greeting_db,temptation_db,eating_db,garden_db,car_db,cavity_db,child_db,doorbell_db,Q180,Q180_5_TEXT,Q181_1,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q44_6,Q44_7,Q44_8,Q44_9,Q46,Q47,Q48,Q62,Q171,Q173,Q176,Q177,Q49,Q52,Q63,Q56,Q58,Q59,Q60
2022-05-20 01:50:22,2022-05-20 01:55:32,IP Address,82.132.236.211,100,309,True,2022-05-20 01:55:33,R_1LbyQGivD6RkGlA,,,,,53.7302,-1.8432,anonymous,EN,5e45c3d35bd5d10b0dcb26ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.01,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Planting seeds,Following a map,Protecting your teeth,Teaching a child something,Seeing if someones home,Next year,,12,6,4,6,6,Not at all,6,4,5,4,Slightly difficult,6,No,,27,Female,Liberal,Yes,Never,Never,Not at all,Something to do with how pragmatic people are? ,No,No,N/A
2022-05-20 01:45:45,2022-05-20 01:55:35,IP Address,105.247.101.150,100,589,True,2022-05-20 01:55:36,R_AhDr0jyqyv34mHf,,,,,-23.85,29.38,anonymous,EN,60b298b8bfe7c7f61852bc9a,May,26,2022,0,0,60.129,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Planting seeds,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Thursday next week,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Very much so,3,2,2,Very much so,Very much so,Very much so,Not at all,Extremely easy,Understood completely,Yes,wealth and healthy relationships,26,Female,Slightly conservative,No,Never,Never,Not at all,how i think my life would be by next week Thursday,no,"yes, me visualizing my day may turn out positive and change my life",
2022-05-20 01:48:09,2022-05-20 01:55:37,IP Address,146.90.252.0,100,448,True,2022-05-20 01:55:38,R_2YKdnHHnuFm9wIY,,,,,56.421,-3.4766,anonymous,EN,602af18d3b8daf1e8c94f803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.011,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Putting a key in the lock,Marking a ballot,Getting a good view,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,4,Not at all,6,6,6,5,Slightly difficult,Understood completely,Yes,Baby,31,Female,Liberal,Yes,Never,Never,Not at all,Language ,No,No,No
2022-05-20 01:46:06,2022-05-20 01:55:44,IP Address,109.150.192.102,100,577,True,2022-05-20 01:55:44,R_1gAxanDk7SaHyJH,,,,,50.669,-2.5997,anonymous,EN,59c3e383e3a73b00011a8edf,May,26,2022,0,0,60.12,0,Writing things down,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Using a yard stick,Vacuuming the floor,Applying brush strokes,Maintaining a place to live,Watering plants,Putting a key in the lock,Influencing the election,Holding on to branches,Answering questions,Moving a brush around in ones mouth,Answering questions,Saying hello,Showing moral courage,Chewing and swallowing,Planting seeds,Seeing the countryside,Going to the dentist,Teaching a child something,Moving a finger,Thursday next week,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,Very much so,Not at all,4,5,4,2,Extremely easy,6,No,,72,Female,Very liberal,Yes,Never,Never,Not at all,How far people see things as made up of components or as the broader underlying picture ,"Yes, about the same kind of thing",No,
2022-05-20 01:44:28,2022-05-20 01:56:02,IP Address,41.13.24.129,100,694,True,2022-05-20 01:56:03,R_3HGlNkq9xuHSFNB,,,,,-26.3811,27.8376,anonymous,EN,60a7caf1411f7872fcf1a64d,May,26,2022,0,0,60.01,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Writing a check,Making the room look nice,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Showing friendliness,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,Thursday next week,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Very much so,5,2,2,5,5,Very much so,3,Moderately easy,Understood completely,No,,26,Male,"Moderate, middle of the road",Yes,Never,Never,Not at all,"Engaging, I had to think about the future","No, I haven't",Not applicable,Not applicable
2022-05-20 01:49:15,2022-05-20 01:56:09,IP Address,89.168.115.74,100,414,True,2022-05-20 01:56:09,R_ZmVU7hdGUxCvDzz,,,,,50.2243,-5.2586,anonymous,EN,60e5f7efd459a8c78d876be1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.109,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Planting seeds,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Next week,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Very much so,Not at all,5,Not at all,Very much so,Very much so,6,Not at all,Extremely easy,Understood completely,No,,35,Female,Slightly liberal,Yes,Never,Never,Not at all,Looking at how people judge tasks - emotion vs logic,I’ve not been asked questions like this before,No,No
2022-05-20 01:50:56,2022-05-20 01:56:26,IP Address,92.14.135.70,100,329,True,2022-05-20 01:56:26,R_1diUhBx9Se13OqW,,,,,52.999,-2.1871,anonymous,EN,5f4663a4310d6800082bd80a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,8.611,8.611,60.041,1,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Moving a brush around in ones mouth,Showing ones knowledge,Showing friendliness,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,Next year,,6,4,5,4,4,Not at all,4,4,4,Not at all,Slightly difficult,5,No,,34,Female,Slightly conservative,Yes,Never,Never,2,The way we think about things from different mindsets,No,No,No
2022-05-20 01:49:58,2022-05-20 01:56:26,IP Address,86.162.196.24,100,388,True,2022-05-20 01:56:27,R_1IGExYUY7ZR04zF,,,,,51.8053,-0.8086,anonymous,EN,5e444548394cd52d1885d92e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.017,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Using a yard stick,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Getting nutrition,Planting seeds,Following a map,Going to the dentist,Using simple words,Seeing if someones home,Next week,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,Very much so,Very much so,Not at all,6,4,Very much so,Not at all,Extremely easy,Understood completely,No,,62,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,How people react differently to descriptions,Yes but I don't remember the subjects,Maybe by being asked to imagine this point next week,no
2022-05-20 01:52:01,2022-05-20 01:56:44,IP Address,31.121.31.242,100,283,True,2022-05-20 01:56:45,R_eQC8KJIrw9oFA5z,,,,,54.5753,-5.9962,anonymous,EN,57311f25070de6000e42c711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.11,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Vacuuming the floor,Applying brush strokes,Maintaining a place to live,Watering plants,Putting a key in the lock,Marking a ballot,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,Next week,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Very much so,4,4,5,4,3,4,Extremely easy,6,No,,31,Female,Very liberal,Yes,Never,Never,Not at all,i'm not sure,i've seen similar tasks where you have to pick which of 2 descriptions best fit the activity,no,no
2022-05-20 01:51:29,2022-05-20 01:56:59,IP Address,78.145.47.18,100,329,True,2022-05-20 01:56:59,R_1g850bdxxQNBJjo,,,,,53.4146,-2.8962,anonymous,EN,59d62ad5f50cfe000125d96b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.013,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Showing friendliness,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,June 30th next year,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,Very much so,4,Not at all,4,5,6,5,Neither easy nor difficult,Understood completely,No,,70,Female,Conservative,Yes,Never,Never,Not at all,not sure,no,no,unsure
2022-05-20 01:49:59,2022-05-20 01:57:08,IP Address,82.26.255.247,100,429,True,2022-05-20 01:57:09,R_3fkLMz1AofxIzrI,,,,,51.5888,-0.0247,anonymous,EN,5afde9de3eb22c00019bb6e3,May,26,2022,0,0,60.009,0,Getting organized,Gaining knowledge,Signing up,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Marking a ballot,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Thursday next week,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,6,Not at all,4,4,2,2,Slightly easy,Understood completely,No,,60,Male,"Moderate, middle of the road",Yes,Never,Never,Not at all,Intuition versus rational thought,N0,No,
2022-05-20 01:52:25,2022-05-20 01:57:09,IP Address,213.205.192.104,100,284,True,2022-05-20 01:57:10,R_2eUxrVcvGEoPMie,,,,,53.5039,-2.1959,anonymous,EN,5b490c3f8eb76b0001ac3dc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,18.052,18.334,60.02,2,Writing things down,Following lines of print,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Following a map,Going to the dentist,Teaching a child something,Seeing if someones home,Next year,,10,5,5,4,4,4,5,3,6,4,Neither easy nor difficult,5,No,,33,Female,Conservative,Yes,Never,Never,Not at all,Looking how we see daily tasks,No,No,No
2022-05-20 01:43:54,2022-05-20 01:57:21,IP Address,177.228.82.182,100,806,True,2022-05-20 01:57:22,R_3dY3tILQWJcHMYv,,,,,29.0982,-110.9749,anonymous,EN,5f992a860fbcaa247cb2750f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.012,0,Writing things down,Following lines of print,Signing up,Removing odors from clothes,Getting something to eat,Wielding an axe,Using a yard stick,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Chewing and swallowing,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Next week,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,2,Not at all,6,5,5,2,Moderately easy,6,No,,27,Female,"Moderate, middle of the road",Yes,Never,Never,2,How people analyze certain situations depending on how much value people give them,No,No,No
2022-05-20 01:51:10,2022-05-20 01:57:41,IP Address,203.184.15.41,100,391,True,2022-05-20 01:57:42,R_2AGrJV0LBRGFUnV,,,,,-37.7837,175.2824,anonymous,EN,5e6a11b646df0b0008647b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.043,0,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Next year,,14,Very much so,Very much so,4,Not at all,Not at all,4,Very much so,Very much so,Not at all,Moderately easy,Understood completely,No,,28,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,Unsure,No,Thinking about what my goals were next year,No
2022-05-20 01:51:39,2022-05-20 01:57:44,IP Address,109.153.44.76,100,365,True,2022-05-20 01:57:45,R_1LFHjOKfqzO4HKT,,,,,51.2078,-2.9393,anonymous,EN,5c4cd49f9446be00017e773f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.024,0,Writing things down,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Wielding an axe,Using a yard stick,Vacuuming the floor,Applying brush strokes,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,Next year,,14,3,5,6,4,3,5,4,4,3,Neither easy nor difficult,Understood completely,Yes,Divorce,48,Female,Conservative,Yes,Sometimes,2,4,How we view tasks,No,Don't know,No
2022-05-20 01:52:28,2022-05-20 01:58:00,IP Address,86.176.126.84,100,331,True,2022-05-20 01:58:00,R_2whuk64rZR8f513,,,,,53.7542,-2.8301,anonymous,EN,613a3b357e92e090a7c08aea,May,26,2022,11.532,11.532,60.011,1,Writing things down,Following lines of print,Signing up,Putting clothes into the machine,Getting something to eat,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Following a map,Going to the dentist,Using simple words,Seeing if someones home,Thursday next week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,2,Not at all,6,4,Not at all,Not at all,Neither easy nor difficult,Understood completely,No,,26,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,Planning. ,No. ,No.,No.
2022-05-20 01:44:32,2022-05-20 01:58:05,IP Address,197.184.168.142,100,812,True,2022-05-20 01:58:05,R_3iOkGyKFTiYUMTW,,,,,-26.3811,27.8376,anonymous,EN,60a5404314ae1a9d5b88565d,May,26,2022,0,0,60.024,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,Thursday next week,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,Not at all,Not at all,4,Very much so,5,4,Slightly easy,Understood completely,Yes,Winning lotto,41,Female,Liberal,Yes,Never,Never,Not at all,Reasoning and making judgements,No,No,The study is very imaginative and it provoked me to think.
2022-05-20 01:47:53,2022-05-20 01:58:28,IP Address,196.212.240.50,100,635,True,2022-05-20 01:58:29,R_28G7i3uhC476jau,,,,,-25.8775,28.168,anonymous,EN,60460afa467ff102d3c5b9f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,120.161,0,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Teaching a child something,Seeing if someones home,June 30th next year,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,3,2,3,Not at all,Very much so,3,6,Not at all,Moderately easy,Understood completely,Yes,buying a house,26,Female,"Moderate, middle of the road",Yes,2,2,Not at all,perception,no,no,no
2022-05-20 01:53:43,2022-05-20 01:58:35,IP Address,80.44.50.184,100,292,True,2022-05-20 01:58:36,R_25sGPKGEjxkurA6,,,,,51.4406,-0.1424,anonymous,EN,600cad455d210d00096495d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.011,0,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Wielding an axe,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Getting a good view,Answering questions,Moving a brush around in ones mouth,Showing ones knowledge,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Following a map,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,5,Not at all,5,5,4,Not at all,Moderately easy,Understood completely,Yes,New career,28,Female,Liberal,Yes,2,Never,3,How people percive information,no,no,no
